,close,Stage
2009-10-23,5.119999885559082,RS -0.3021880038151028 -0.08498841770875612
2009-10-30,5.190000057220459,volume -0.8790849673202614 1.7466372328111242
2009-11-06,5.0,volume -0.05405405405405406 1.7466372328111242
2009-11-13,4.53000020980835,RS -0.31387430990520593 -0.08498841770875612
2009-11-20,5.0,volume -0.32770270270270274 1.7466372328111242
2009-11-27,5.010000228881836,volume -0.10552763819095479 1.7466372328111242
2009-12-04,4.940000057220459,volume -0.9943820224719101 1.7466372328111242
2009-12-11,5.110000133514404,RS -0.2239070179096495 -0.08498841770875612
2009-12-18,4.840000152587891,volume -1.0 1.7466372328111242
2010-01-08,4.75,RS -0.33727893288189825 -0.08498841770875612
2010-01-15,4.449999809265137,volume 0.6470588235294117 1.7466372328111242
2010-01-22,3.859999895095825,RS -0.4524577701380489 -0.08498841770875612
2010-01-29,3.0,volume 1.3613766730401529 1.7466372328111242
2010-02-05,3.490000009536743,bearish
2010-02-12,3.4700000286102295,bearish
2010-02-19,3.450000047683716,volume -0.4 1.7466372328111242
2010-02-26,3.799999952316284,volume 0.2681159420289856 1.7466372328111242
2010-03-05,3.5199999809265137,RS -0.7328552411062652 -0.08498841770875612
2010-03-12,4.53000020980835,RS -0.6840650699052466 -0.08498841770875612
2010-03-19,4.039999961853027,volume -0.9957118353344768 1.7466372328111242
2010-03-26,4.230000019073486,RS -0.6251462384952431 -0.08498841770875612
2010-04-09,3.9200000762939453,volume -0.7432432432432432 1.7466372328111242
2010-04-16,3.549999952316284,volume 0.6578947368421053 1.7466372328111242
2010-04-23,3.450000047683716,volume -0.9365079365079365 1.7466372328111242
2010-04-30,3.5299999713897705,RS -0.6300725951341651 -0.08498841770875612
2010-05-07,3.369999885559082,"bad sector XLP{'XLY', 'XLI'}"
2010-05-14,3.609999895095825,volume -0.782608695652174 1.7466372328111242
2010-05-21,3.380000114440918,"bad sector XLP{'XLY', 'XLI'}"
2010-05-28,3.25,"bad sector XLP{'XLY', 'XLI'}"
2010-06-04,3.299999952316284,bad sector XLP{'XLY'}
2010-06-11,3.5,"bad sector XLP{'XLY', 'XLI'}"
2010-06-18,3.25,"bad sector XLP{'XLU', 'XLK', 'XLY', 'XLI'}"
2010-06-25,3.190000057220459,bad sector XLPset()
2010-07-02,2.799999952316284,bad sector XLPset()
2010-07-09,2.9100000858306885,bad sector XLP{'XLU'}
2010-07-16,3.0,bad sector XLPset()
2010-07-23,3.0399999618530273,bearish
2010-07-30,2.9800000190734863,bad sector XLP{'XLI'}
2010-08-06,3.0,RS -0.40015115190135286 -0.08498841770875612
2010-08-13,2.950000047683716,bad sector XLPset()
2010-08-20,2.9200000762939453,bad sector XLPset()
2010-08-27,2.9000000953674316,bad sector XLP{'XLU'}
2010-09-03,2.950000047683716,volume 0.457516339869281 1.7466372328111242
2010-09-10,2.8499999046325684,volume -0.9282511210762332 1.7466372328111242
2010-09-17,2.8499999046325684,RS -0.29821647601329493 -0.08498841770875612
2010-09-24,2.9000000953674316,volume -1.0 1.7466372328111242
2010-10-01,3.0299999713897705,RS -0.27872023172876237 -0.08498841770875612
2010-10-08,2.9600000381469727,volume -0.04761904761904767 1.7466372328111242
2010-10-15,3.130000114440918,volume 0.3500000000000001 1.7466372328111242
2010-10-22,3.25,volume -1.0 1.7466372328111242
2010-10-29,3.2799999713897705,RS -0.21345325181264962 -0.08498841770875612
2010-11-05,3.5299999713897705,volume 0.0 1.7466372328111242
2010-11-12,4.0,Buy
2010-11-19,3.5199999809265137,Buy
2010-11-26,3.680000066757202,Stage 2
2010-12-03,4.0,Stage 2
2010-12-10,4.0,Stage 2
2010-12-17,3.6700000762939453,Stage 2
2010-12-31,3.6500000953674316,Stage 2
2011-01-07,3.8499999046325684,Stage 2
2011-01-14,3.9800000190734863,Stage 2
2011-01-21,4.0,Stage 2
2011-01-28,4.039999961853027,Stage 2
2011-02-04,4.059999942779541,Stage 2
2011-02-11,4.190000057220459,Stage 2
2011-02-18,4.539999961853027,Stage 2
2011-02-25,7.139999866485596,Stage 2
2011-03-04,7.610000133514404,Stage 2
2011-03-11,7.949999809265137,Stage 2
2011-03-18,7.989999771118164,Stage 2
2011-03-25,7.929999828338623,Stage 2
2011-04-01,7.989999771118164,Stage 2
2011-04-08,7.849999904632568,Stage 2
2011-04-15,7.869999885559082,Stage 2
2011-04-29,8.180000305175781,Stage 2
2011-05-06,8.220000267028809,Stage 2
2011-05-13,9.220000267028809,Stage 2
2011-05-20,10.34000015258789,Stage 2
2011-05-27,11.079999923706055,Stage 2
2011-06-03,12.220000267028809,Stage 2
2011-06-10,10.630000114440918,Sell 0.9697253453903999 0.9857019510456804
2011-06-17,10.34000015258789,bearish
2011-06-24,9.59000015258789,bearish
2011-07-01,10.380000114440918,volume -0.5442176870748299 1.7466372328111242
2011-07-08,11.020000457763672,volume -0.7313432835820896 1.7466372328111242
2011-07-15,10.670000076293945,volume -0.8148148148148149 1.7466372328111242
2011-07-22,10.15999984741211,volume -0.5 1.7466372328111242
2011-07-29,9.15999984741211,bearish
2011-08-05,9.510000228881836,bad sector XLPset()
2011-08-12,10.0,bad sector XLPset()
2011-08-19,9.0,bad sector XLPset()
2011-08-26,8.989999771118164,bad sector XLP{'XLU'}
2011-09-02,9.470000267028809,bad sector XLP{'XLU'}
2011-09-09,9.25,bad sector XLP{'XLU'}
2011-09-16,9.40999984741211,bearish
2011-09-23,8.979999542236328,bad sector XLP{'XLU'}
2011-09-30,9.0,bad sector XLP{'XLU'}
2011-10-07,8.989999771118164,bad sector XLP{'XLU'}
2011-10-14,9.010000228881836,bearish
2011-10-21,8.949999809265137,Price 9.512860216120238 1.1764676012556523
2011-10-28,9.300000190734863,volume -0.9515418502202643 1.7466372328111242
2011-11-04,9.9399995803833,volume -0.2272727272727273 1.7466372328111242
2011-11-11,9.75,volume -0.17647058823529416 1.7466372328111242
2011-11-18,9.699999809265137,bearish
2011-11-25,9.670000076293945,bad sector XLPset()
2011-12-02,9.479999542236328,volume -0.7 1.7466372328111242
2011-12-09,9.0,bad sector XLP{'XLU'}
2011-12-16,9.0,bad sector XLP{'XLU'}
2011-12-23,8.59000015258789,volume -0.7407407407407407 1.7466372328111242
2011-12-30,7.5,volume 0.1428571428571428 1.7466372328111242
2012-01-06,7.349999904632568,volume 0.125 1.7466372328111242
2012-01-13,7.590000152587891,volume -0.38888888888888884 1.7466372328111242
2012-01-20,6.210000038146973,volume 0.4545454545454546 1.7466372328111242
2012-01-27,6.300000190734863,volume -0.625 1.7466372328111242
2012-02-03,7.0,RS -0.37867385438319023 -0.08498841770875612
2012-02-10,7.0,volume -0.1428571428571429 1.7466372328111242
2012-02-17,7.0,volume -1.0 1.7466372328111242
2012-02-24,7.260000228881836,RS -0.2185298934438804 -0.08498841770875612
2012-03-02,6.019999980926514,volume 0.009708737864077666 1.7466372328111242
2012-03-09,6.059999942779541,volume -0.8461538461538461 1.7466372328111242
2012-03-16,6.510000228881836,volume 1.1875 1.7466372328111242
2012-03-23,6.889999866485596,volume -0.4571428571428572 1.7466372328111242
2012-03-30,6.949999809265137,RS -0.48102958422292275 -0.08498841770875612
2012-04-13,6.909999847412109,volume -0.9416666666666667 1.7466372328111242
2012-04-20,6.400000095367432,RS -0.47714156304853916 -0.08498841770875612
2012-04-27,6.960000038146973,volume -0.4 1.7466372328111242
2012-05-04,6.829999923706055,volume -1.0 1.7466372328111242
2012-05-11,6.5,RS -0.44350737375327054 -0.08498841770875612
2012-05-18,6.800000190734863,bearish
2012-05-25,6.239999771118164,bearish
2012-06-01,5.400000095367432,bearish
2012-06-08,5.0,bearish
2012-06-15,3.180000066757202,RS -0.6310941727223927 -0.08498841770875612
2012-06-22,4.159999847412109,bearish
2012-06-29,4.25,volume -0.969989281886388 1.7466372328111242
2012-07-06,4.139999866485596,volume -0.3214285714285714 1.7466372328111242
2012-07-13,4.21999979019165,volume 0.0 1.7466372328111242
2012-07-20,3.6500000953674316,RS -0.6830257338845688 -0.08498841770875612
2012-07-27,3.8299999237060547,volume -0.9245283018867925 1.7466372328111242
2012-08-03,4.21999979019165,volume -0.13636363636363635 1.7466372328111242
2012-08-10,4.539999961853027,volume -0.5 1.7466372328111242
2012-08-17,4.619999885559082,volume -0.5 1.7466372328111242
2012-08-24,4.380000114440918,volume -0.4736842105263158 1.7466372328111242
2012-08-31,4.360000133514404,volume 0.5 1.7466372328111242
2012-09-07,4.400000095367432,volume -0.5333333333333333 1.7466372328111242
2012-09-14,4.380000114440918,volume 0.4285714285714286 1.7466372328111242
2012-09-21,4.71999979019165,RS -0.4124561192348236 -0.08498841770875612
2012-09-28,5.449999809265137,RS -0.40628574566698883 -0.08498841770875612
2012-10-05,5.210000038146973,volume -0.4832214765100671 1.7466372328111242
2012-10-12,5.110000133514404,volume -0.8311688311688312 1.7466372328111242
2012-10-19,4.829999923706055,volume 0.46153846153846145 1.7466372328111242
2012-10-26,4.960000038146973,volume -0.5263157894736843 1.7466372328111242
2012-11-02,4.75,RS -0.2798805063917005 -0.08498841770875612
2012-11-09,4.769999980926514,"bad sector XLP{'XLF', 'XLV', 'XLY'}"
2012-11-16,4.409999847412109,"bad sector XLP{'XLF', 'XLV', 'XLY'}"
2012-11-23,4.559999942779541,volume -0.9 1.7466372328111242
2012-11-30,4.179999828338623,RS -0.4143425382031668 -0.08498841770875612
2012-12-07,3.930000066757202,RS -0.4411159232289915 -0.08498841770875612
2012-12-14,4.039999961853027,RS -0.5097182284621303 -0.08498841770875612
2012-12-21,5.599999904632568,"bad sector XLP{'XLF', 'XLV', 'XLY', 'XLE', 'XLB', 'XLI'}"
2012-12-28,6.489999771118164,"bad sector XLP{'XLF', 'XLV', 'XLY', 'XLB', 'XLI'}"
2013-01-04,6.079999923706055,volume -0.4694656488549618 1.7466372328111242
2013-01-11,5.929999828338623,volume -0.9424460431654677 1.7466372328111242
2013-01-18,5.690000057220459,volume -0.875 1.7466372328111242
2013-01-25,5.539999961853027,Price 5.019827905777962 1.1764676012556523
2013-02-01,5.710000038146973,volume -1.0 1.7466372328111242
2013-02-08,5.0,Slope 0.8756566836941132 0.926192276854965
2013-02-15,4.260000228881836,volume 1.4545454545454546 1.7466372328111242
2013-02-22,4.03000020980835,Price 5.000817193779894 1.1764676012556523
2013-03-01,4.050000190734863,volume -0.9367088607594937 1.7466372328111242
2013-03-08,4.0,RS -0.21090399265540483 -0.08498841770875612
2013-03-15,3.930000066757202,volume -0.40506329113924056 1.7466372328111242
2013-03-22,4.0,volume -1.0 1.7466372328111242
2013-04-05,3.9800000190734863,RS -0.23949050433105812 -0.08498841770875612
2013-04-12,4.110000133514404,RS -0.17419030219566323 -0.08498841770875612
2013-04-19,4.03000020980835,volume -1.0 1.7466372328111242
2013-04-26,4.079999923706055,RS -0.20616294108075883 -0.08498841770875612
2013-05-03,4.0,volume 0.10000000000000009 1.7466372328111242
2013-05-10,4.0,RS -0.37236308665000006 -0.08498841770875612
2013-05-17,3.9600000381469727,volume -1.0 1.7466372328111242
2013-05-24,4.550000190734863,RS -0.1277550592846799 -0.08498841770875612
2013-05-31,4.329999923706055,RS -0.304341181057062 -0.08498841770875612
2013-06-07,4.409999847412109,volume -0.7777777777777778 1.7466372328111242
2013-06-14,4.449999809265137,volume -0.7068965517241379 1.7466372328111242
2013-06-21,4.25,volume 1.0882352941176472 1.7466372328111242
2013-06-28,4.25,volume -0.971830985915493 1.7466372328111242
2013-07-05,4.539999961853027,Price 4.358516139368857 1.1764676012556523
2013-07-12,4.539999961853027,volume -0.7571428571428571 1.7466372328111242
2013-07-19,4.730000019073486,volume -0.6764705882352942 1.7466372328111242
2013-07-26,4.880000114440918,RS -0.09935008631404152 -0.08498841770875612
2013-08-02,4.900000095367432,volume -0.8090909090909091 1.7466372328111242
2013-08-09,5.239999771118164,volume 1.6666666666666665 1.7466372328111242
2013-08-16,5.010000228881836,volume 0.8035714285714286 1.7466372328111242
2013-08-23,5.099999904632568,volume -0.9405940594059405 1.7466372328111242
2013-08-30,4.53000020980835,"bad sector XLP{'XLF', 'XLV', 'XLK', 'XLY', 'XLE', 'XLB', 'XLI'}"
2013-09-06,4.579999923706055,"bad sector XLP{'XLF', 'XLV', 'XLK', 'XLY', 'XLE', 'XLB', 'XLI'}"
2013-09-13,4.75,RS -0.18410064368444068 -0.08498841770875612
2013-09-20,4.53000020980835,volume -1.0 1.7466372328111242
2013-09-27,4.949999809265137,"bad sector XLP{'XLF', 'XLV', 'XLK', 'XLY', 'XLE', 'XLB', 'XLI'}"
2013-10-04,4.920000076293945,"bad sector XLP{'XLF', 'XLV', 'XLK', 'XLY', 'XLE', 'XLB', 'XLI'}"
2013-10-11,4.849999904632568,volume -0.6265822784810127 1.7466372328111242
2013-10-18,4.630000114440918,volume 0.23728813559322037 1.7466372328111242
2013-10-25,4.269999980926514,Slope 0.9222463057665207 0.926192276854965
2013-11-01,4.199999809265137,volume -0.7123287671232876 1.7466372328111242
2013-11-08,4.230000019073486,volume 0.5555555555555556 1.7466372328111242
2013-11-15,4.239999771118164,volume -0.9387755102040817 1.7466372328111242
2013-11-22,4.099999904632568,RS -0.1337719360730334 -0.08498841770875612
2013-11-29,4.090000152587891,volume -0.10752688172043012 1.7466372328111242
2013-12-06,3.819999933242798,RS -0.09938590006006365 -0.08498841770875612
2013-12-13,4.0,volume -0.6164383561643836 1.7466372328111242
2013-12-20,3.9800000190734863,volume 0.0625 1.7466372328111242
2013-12-27,4.039999961853027,volume -0.7899159663865546 1.7466372328111242
2014-01-03,3.930000066757202,RS -0.24624534584725966 -0.08498841770875612
2014-01-10,4.0,RS -0.17378507243341357 -0.08498841770875612
2014-01-17,3.9000000953674316,volume -0.8240740740740741 1.7466372328111242
2014-01-24,4.0,"bad sector XLP{'XLF', 'XLV', 'XLK', 'XLY', 'XLB', 'XLI'}"
2014-01-31,4.0,"bad sector XLP{'XLF', 'XLU', 'XLV', 'XLK', 'XLY', 'XLB', 'XLI'}"
2014-02-07,3.9200000762939453,"bad sector XLP{'XLF', 'XLU', 'XLV', 'XLK', 'XLY', 'XLB', 'XLI'}"
2014-02-14,3.990000009536743,RS -0.23906030983359838 -0.08498841770875612
2014-02-21,3.930000066757202,volume -0.6363636363636364 1.7466372328111242
2014-02-28,4.300000190734863,RS -0.28695011668986337 -0.08498841770875612
2014-03-07,4.619999885559082,RS -0.29674184731679953 -0.08498841770875612
2014-03-14,4.110000133514404,volume -0.9482044198895028 1.7466372328111242
2014-03-21,4.179999828338623,volume -0.88 1.7466372328111242
2014-03-28,4.03000020980835,RS -0.3288554629981839 -0.08498841770875612
2014-04-04,4.079999923706055,volume 0.39814814814814814 1.7466372328111242
2014-04-11,4.090000152587891,bearish
2014-04-25,4.059999942779541,volume -0.5074074074074074 1.7466372328111242
2014-05-02,4.380000114440918,volume -0.9624060150375939 1.7466372328111242
2014-05-09,4.389999866485596,RS -0.24026891948966933 -0.08498841770875612
2014-05-16,4.519999980926514,volume -0.45890410958904104 1.7466372328111242
2014-05-23,4.559999942779541,volume -0.25316455696202533 1.7466372328111242
2014-05-30,5.300000190734863,RS -0.0977775224350691 -0.08498841770875612
2014-06-06,4.909999847412109,volume -0.9640287769784173 1.7466372328111242
2014-06-13,4.599999904632568,Price 4.324817211909961 1.1764676012556523
2014-06-20,4.599999904632568,volume -0.9491525423728814 1.7466372328111242
2014-06-27,4.639999866485596,Price 4.377935475687827 1.1764676012556523
2014-07-11,4.210000038146973,Slope 0.9073275701083776 0.926192276854965
2014-07-18,4.289999961853027,volume -0.931740614334471 1.7466372328111242
2014-07-25,4.840000152587891,Price 4.417892473487444 1.1764676012556523
2014-08-01,4.480000019073486,volume 0.25602409638554224 1.7466372328111242
2014-08-08,4.53000020980835,volume -0.9304556354916067 1.7466372328111242
2014-08-15,4.699999809265137,Price 4.470817204444639 1.1764676012556523
2014-08-22,4.599999904632568,Price 4.487677412648355 1.1764676012556523
2014-08-29,4.639999866485596,volume -1.0 1.7466372328111242
2014-09-05,4.670000076293945,Price 4.5243225697548155 1.1764676012556523
2014-09-12,4.5,volume 0.4545454545454546 1.7466372328111242
2014-09-19,4.409999847412109,Price 4.529612882162935 1.1764676012556523
2014-09-26,4.5,volume -0.9042904290429042 1.7466372328111242
2014-10-03,4.460000038146973,volume 0.6206896551724137 1.7466372328111242
2014-10-10,4.300000190734863,bearish
2014-10-17,4.309999942779541,bearish
2014-10-24,4.190000057220459,RS -0.08789467917373506 -0.08498841770875612
2014-10-31,4.0,Price 4.464473114218763 1.1764676012556523
2014-11-07,4.130000114440918,volume -0.9369627507163324 1.7466372328111242
2014-11-14,3.990000009536743,volume 1.0 1.7466372328111242
2014-11-21,3.869999885559082,RS -0.15607403508707607 -0.08498841770875612
2014-11-28,3.880000114440918,volume -0.11180124223602483 1.7466372328111242
2014-12-05,3.109999895095825,volume 0.07692307692307687 1.7466372328111242
2014-12-12,3.4800000190734863,volume 0.5129870129870129 1.7466372328111242
2014-12-19,3.5,volume -0.27896995708154504 1.7466372328111242
2014-12-26,3.799999952316284,volume -0.4642857142857143 1.7466372328111242
2015-01-02,4.699999809265137,volume 1.1 1.7466372328111242
2015-01-09,4.289999961853027,volume -0.544973544973545 1.7466372328111242
2015-01-16,4.650000095367432,volume 1.63953488372093 1.7466372328111242
2015-01-23,4.849999904632568,volume 0.3612334801762114 1.7466372328111242
2015-01-30,4.940000057220459,bearish
2015-02-06,4.760000228881836,volume -0.19999999999999996 1.7466372328111242
2015-02-13,4.150000095367432,volume -0.675 1.7466372328111242
2015-02-20,4.369999885559082,volume -0.8717948717948718 1.7466372328111242
2015-02-27,4.050000190734863,RS -0.2161963284911983 -0.08498841770875612
2015-03-06,3.9000000953674316,volume -0.2680412371134021 1.7466372328111242
2015-03-13,4.039999961853027,volume 0.3380281690140845 1.7466372328111242
2015-03-20,3.9000000953674316,volume -0.9578947368421052 1.7466372328111242
2015-03-27,3.9700000286102295,RS -0.16661828207600204 -0.08498841770875612
2015-04-10,4.599999904632568,RS -0.10056524644707587 -0.08498841770875612
2015-04-17,4.389999866485596,volume -0.896797153024911 1.7466372328111242
2015-04-24,4.840000152587891,Price 4.243290341284967 1.1764676012556523
2015-05-01,4.420000076293945,volume -0.9174041297935103 1.7466372328111242
2015-05-08,4.71999979019165,volume 1.3214285714285716 1.7466372328111242
2015-05-15,4.75,volume 1.046153846153846 1.7466372328111242
2015-05-22,5.199999809265137,Buy
2015-05-29,4.909999847412109,Buy
2015-06-05,4.860000133514404,Stage 2
2015-06-12,5.329999923706055,Stage 2
2015-06-19,5.789999961853027,Stage 2
2015-06-26,6.050000190734863,Stage 2
2015-07-10,4.650000095367432,Stage 2
2015-07-17,4.329999923706055,Stage 2
2015-07-24,3.9600000381469727,Sell 4.75 0.8691969716399011
2015-07-31,3.4600000381469727,Slope 0.8737373901671769 0.926192276854965
2015-08-07,3.4200000762939453,bearish
2015-08-14,3.140000104904175,volume 1.1834862385321099 1.7466372328111242
2015-08-21,2.75,bad sector XLPset()
2015-08-28,2.490000009536743,bad sector XLPset()
2015-09-04,2.319999933242798,bad sector XLPset()
2015-09-11,2.359999895095825,bad sector XLPset()
2015-09-18,2.3499999046325684,bad sector XLPset()
2015-09-25,2.5,bad sector XLPset()
2015-10-02,2.7899999618530273,bad sector XLPset()
2015-10-09,3.0999999046325684,bad sector XLP{'XLY'}
2015-10-16,3.390000104904175,volume 1.4342105263157894 1.7466372328111242
2015-10-23,3.890000104904175,volume 0.043243243243243246 1.7466372328111242
2015-10-30,4.010000228881836,volume 0.27461139896373066 1.7466372328111242
2015-11-06,4.150000095367432,volume -0.7235772357723578 1.7466372328111242
2015-11-13,4.329999923706055,"bad sector XLP{'XLK', 'XLY'}"
2015-11-20,5.239999771118164,Buy
2015-11-27,5.5,Stage 2
2015-12-04,5.510000228881836,Stage 2
2015-12-11,5.739999771118164,Sell 0.9856007577642971 0.9857019510456804
2015-12-18,6.010000228881836,bad sector XLPset()
2016-01-08,5.900000095367432,bad sector XLPset()
2016-01-15,5.550000190734863,bad sector XLPset()
2016-01-22,5.46999979019165,bearish
2016-01-29,5.429999828338623,bearish
2016-02-05,5.550000190734863,bearish
2016-02-12,5.010000228881836,bearish
2016-02-19,4.78000020980835,bearish
2016-02-26,4.889999866485596,bearish
2016-03-04,4.769999980926514,volume -0.4316546762589928 1.7466372328111242
2016-03-11,4.929999828338623,volume 1.0632911392405062 1.7466372328111242
2016-03-18,5.320000171661377,volume -0.9325153374233128 1.7466372328111242
2016-04-01,5.320000171661377,volume 0.5454545454545454 1.7466372328111242
2016-04-08,5.210000038146973,volume 1.2941176470588234 1.7466372328111242
2016-04-15,5.489999771118164,Price 5.060451634724935 1.1764676012556523
2016-04-22,5.860000133514404,volume -0.08870967741935487 1.7466372328111242
2016-04-29,5.690000057220459,volume -0.36283185840707965 1.7466372328111242
2016-05-06,5.559999942779541,volume 0.2777777777777777 1.7466372328111242
2016-05-13,5.449999809265137,volume -0.7391304347826086 1.7466372328111242
2016-05-20,4.880000114440918,volume 0.8333333333333333 1.7466372328111242
2016-05-27,4.989999771118164,volume -0.5681818181818181 1.7466372328111242
2016-06-03,5.239999771118164,Price 5.2900860073745894 1.1764676012556523
2016-06-10,5.139999866485596,volume -0.5277777777777778 1.7466372328111242
2016-06-17,5.070000171661377,volume 1.4411764705882355 1.7466372328111242
2016-06-24,5.0,volume -0.6024096385542168 1.7466372328111242
2016-07-01,4.610000133514404,volume -0.8484848484848485 1.7466372328111242
2016-07-08,4.21999979019165,RS -0.13904581118057968 -0.08498841770875612
2016-07-15,4.300000190734863,volume -0.1029411764705882 1.7466372328111242
2016-07-22,4.059999942779541,volume 0.180327868852459 1.7466372328111242
2016-07-29,3.7899999618530273,volume -0.04166666666666663 1.7466372328111242
2016-08-05,3.740000009536743,volume -0.1594202898550725 1.7466372328111242
2016-08-12,4.099999904632568,volume -0.7413793103448276 1.7466372328111242
2016-08-19,3.930000066757202,volume -0.8 1.7466372328111242
2016-08-26,4.460000038146973,RS -0.40343020697232823 -0.08498841770875612
2016-09-02,4.480000019073486,RS -0.27013683760585205 -0.08498841770875612
2016-09-09,4.889999866485596,"bad sector XLP{'XLRE', 'XLF', 'XLV', 'XLK', 'XLE', 'XLB', 'XLI'}"
2016-09-16,4.78000020980835,"bad sector XLP{'XLF', 'XLV', 'XLK', 'XLE', 'XLB', 'XLI'}"
2016-09-23,4.510000228881836,"bad sector XLP{'XLRE', 'XLF', 'XLU', 'XLV', 'XLK', 'XLY', 'XLE', 'XLB', 'XLI'}"
2016-09-30,4.079999923706055,"bad sector XLP{'XLRE', 'XLF', 'XLV', 'XLK', 'XLY', 'XLE', 'XLB', 'XLI'}"
